PAYMENT_ID,POLICY_ID,PAYMENT_DATE,PAYMENT_AMOUNT,PAYMENT_METHOD,STATUS
PMT-POL233-2,POL233,2024-01-31,293.55,Bank Transfer,Pending
PMT-POL233-3,POL233,2024-03-01,293.55,Bank Transfer,Completed
PMT-POL233-4,POL233,2024-03-31,293.55,Credit Card,Failed
PMT-POL233-5,POL233,2024-04-30,293.55,Check,Completed
PMT-POL233-6,POL233,2024-05-30,293.55,Check,Pending
PMT-POL233-7,POL233,2024-06-29,293.55,Credit Card,Completed
PMT-POL233-8,POL233,2024-07-29,293.55,Credit Card,Completed
PMT-POL233-9,POL233,2024-08-28,293.55,Credit Card,Completed
PMT-POL233-10,POL233,2024-09-27,293.55,Bank Transfer,Completed
PMT-POL233-11,POL233,2024-10-27,293.55,Check,Pending
PMT-POL233-12,POL233,2024-11-26,293.55,Bank Transfer,Pending
PMT-POL234-1,POL234,2024-01-01,685.43,Check,Failed
PMT-POL234-2,POL234,2024-04-01,685.43,Check,Failed
PMT-POL234-3,POL234,2024-07-01,685.43,Check,Pending
PMT-POL234-4,POL234,2024-09-30,685.43,Credit Card,Completed
PMT-POL291-1,POL291,2024-01-01,1885.0,Bank Transfer,Failed
PMT-POL175-1,POL175,2024-01-01,897.84,Credit Card,Failed
PMT-POL360-1,POL360,2024-01-01,3291.39,Credit Card,Failed
PMT-POL173-1,POL173,2024-01-01,409.34,Credit Card,Pending
PMT-POL173-2,POL173,2024-01-31,409.34,Credit Card,Completed
PMT-POL173-3,POL173,2024-03-01,409.34,Credit Card,Pending
PMT-POL173-4,POL173,2024-03-31,409.34,Credit Card,Pending
PMT-POL173-5,POL173,2024-04-30,409.34,Check,Failed
PMT-POL173-6,POL173,2024-05-30,409.34,Check,Completed
PMT-POL173-7,POL173,2024-06-29,409.34,Credit Card,Completed
PMT-POL173-8,POL173,2024-07-29,409.34,Bank Transfer,Failed
PMT-POL173-9,POL173,2024-08-28,409.34,Check,Completed
PMT-POL173-10,POL173,2024-09-27,409.34,Credit Card,Pending
PMT-POL173-11,POL173,2024-10-27,409.34,Check,Completed
PMT-POL173-12,POL173,2024-11-26,409.34,Bank Transfer,Pending
PMT-POL174-1,POL174,2024-01-01,909.51,Credit Card,Failed
PMT-POL166-1,POL166,2024-01-01,335.54,Bank Transfer,Pending
PMT-POL166-2,POL166,2024-01-31,335.54,Bank Transfer,Pending
PMT-POL166-3,POL166,2024-03-01,335.54,Credit Card,Failed
PMT-POL166-4,POL166,2024-03-31,335.54,Check,Failed
PMT-POL166-5,POL166,2024-04-30,335.54,Check,Failed
PMT-POL166-6,POL166,2024-05-30,335.54,Credit Card,Failed
PMT-POL166-7,POL166,2024-06-29,335.54,Credit Card,Completed
PMT-POL166-8,POL166,2024-07-29,335.54,Credit Card,Completed
PMT-POL166-9,POL166,2024-08-28,335.54,Check,Pending
PMT-POL166-10,POL166,2024-09-27,335.54,Bank Transfer,Failed
PMT-POL166-11,POL166,2024-10-27,335.54,Credit Card,Pending
PMT-POL166-12,POL166,2024-11-26,335.54,Bank Transfer,Pending
PMT-POL365-1,POL365,2024-01-01,3639.39,Check,Completed
PMT-POL206-1,POL206,2024-01-01,226.21,Credit Card,Failed
PMT-POL206-2,POL206,2024-01-31,226.21,Credit Card,Completed
PMT-POL206-3,POL206,2024-03-01,226.21,Check,Pending
PMT-POL206-4,POL206,2024-03-31,226.21,Credit Card,Failed
PMT-POL206-5,POL206,2024-04-30,226.21,Credit Card,Completed
PMT-POL206-6,POL206,2024-05-30,226.21,Credit Card,Pending
PMT-POL206-7,POL206,2024-06-29,226.21,Check,Completed
PMT-POL206-8,POL206,2024-07-29,226.21,Bank Transfer,Failed
PMT-POL206-9,POL206,2024-08-28,226.21,Bank Transfer,Pending
PMT-POL206-10,POL206,2024-09-27,226.21,Bank Transfer,Completed
PMT-POL206-11,POL206,2024-10-27,226.21,Bank Transfer,Completed
PMT-POL206-12,POL206,2024-11-26,226.21,Check,Failed
PMT-POL352-1,POL352,2024-01-01,171.95,Credit Card,Failed
PMT-POL352-2,POL352,2024-01-31,171.95,Bank Transfer,Failed
PMT-POL352-3,POL352,2024-03-01,171.95,Bank Transfer,Completed
PMT-POL352-4,POL352,2024-03-31,171.95,Credit Card,Failed
PMT-POL352-5,POL352,2024-04-30,171.95,Credit Card,Failed
PMT-POL352-6,POL352,2024-05-30,171.95,Credit Card,Completed
PMT-POL352-7,POL352,2024-06-29,171.95,Bank Transfer,Failed
PMT-POL352-8,POL352,2024-07-29,171.95,Check,Completed
PMT-POL352-9,POL352,2024-08-28,171.95,Check,Pending
PMT-POL352-10,POL352,2024-09-27,171.95,Check,Completed
PMT-POL352-11,POL352,2024-10-27,171.95,Credit Card,Failed
PMT-POL352-12,POL352,2024-11-26,171.95,Check,Pending
PMT-POL156-1,POL156,2024-01-01,841.38,Bank Transfer,Completed
PMT-POL162-1,POL162,2024-01-01,1124.72,Check,Failed
PMT-POL367-1,POL367,2024-01-01,3504.01,Bank Transfer,Failed
PMT-POL375-1,POL375,2024-01-01,683.91,Bank Transfer,Failed
PMT-POL353-1,POL353,2024-01-01,324.14,Check,Failed
PMT-POL353-2,POL353,2024-04-01,324.14,Check,Pending
PMT-POL353-3,POL353,2024-07-01,324.14,Check,Pending
PMT-POL353-4,POL353,2024-09-30,324.14,Bank Transfer,Pending
PMT-POL153-1,POL153,2024-01-01,643.38,Credit Card,Failed
PMT-POL153-2,POL153,2024-04-01,643.38,Credit Card,Failed
PMT-POL153-3,POL153,2024-07-01,643.38,Check,Completed
PMT-POL153-4,POL153,2024-09-30,643.38,Credit Card,Failed
PMT-POL395-1,POL395,2024-01-01,230.45,Check,Failed
PMT-POL395-2,POL395,2024-01-31,230.45,Credit Card,Completed
PMT-POL395-3,POL395,2024-03-01,230.45,Bank Transfer,Completed
PMT-POL395-4,POL395,2024-03-31,230.45,Check,Failed
PMT-POL395-5,POL395,2024-04-30,230.45,Check,Pending
PMT-POL395-6,POL395,2024-05-30,230.45,Credit Card,Pending
PMT-POL395-7,POL395,2024-06-29,230.45,Credit Card,Failed
PMT-POL395-8,POL395,2024-07-29,230.45,Check,Pending
PMT-POL395-9,POL395,2024-08-28,230.45,Check,Completed
PMT-POL395-10,POL395,2024-09-27,230.45,Bank Transfer,Pending
PMT-POL395-11,POL395,2024-10-27,230.45,Credit Card,Pending
PMT-POL395-12,POL395,2024-11-26,230.45,Credit Card,Failed
PMT-POL185-1,POL185,2024-01-01,222.1,Credit Card,Failed
PMT-POL185-2,POL185,2024-01-31,222.1,Bank Transfer,Completed
PMT-POL185-3,POL185,2024-03-01,222.1,Credit Card,Failed
PMT-POL185-4,POL185,2024-03-31,222.1,Check,Pending
PMT-POL185-5,POL185,2024-04-30,222.1,Credit Card,Failed
PMT-POL185-6,POL185,2024-05-30,222.1,Bank Transfer,Pending
PMT-POL185-7,POL185,2024-06-29,222.1,Credit Card,Pending
PMT-POL185-8,POL185,2024-07-29,222.1,Bank Transfer,Failed
PMT-POL185-9,POL185,2024-08-28,222.1,Check,Failed
PMT-POL185-10,POL185,2024-09-27,222.1,Check,Failed
PMT-POL185-11,POL185,2024-10-27,222.1,Bank Transfer,Completed
PMT-POL185-12,POL185,2024-11-26,222.1,Bank Transfer,Failed
PMT-POL319-1,POL319,2024-01-01,4643.93,Check,Failed
PMT-POL235-1,POL235,2024-01-01,343.99,Credit Card,Failed
PMT-POL235-2,POL235,2024-01-31,343.99,Bank Transfer,Completed
PMT-POL235-3,POL235,2024-03-01,343.99,Check,Completed
PMT-POL235-4,POL235,2024-03-31,343.99,Check,Pending
PMT-POL235-5,POL235,2024-04-30,343.99,Credit Card,Completed
PMT-POL235-6,POL235,2024-05-30,343.99,Credit Card,Completed
PMT-POL235-7,POL235,2024-06-29,343.99,Bank Transfer,Completed
PMT-POL235-8,POL235,2024-07-29,343.99,Credit Card,Pending
PMT-POL235-9,POL235,2024-08-28,343.99,Credit Card,Completed
PMT-POL235-10,POL235,2024-09-27,343.99,Credit Card,Pending
PMT-POL235-11,POL235,2024-10-27,343.99,Bank Transfer,Failed
PMT-POL235-12,POL235,2024-11-26,343.99,Bank Transfer,Failed
PMT-POL315-1,POL315,2024-01-01,120.17,Credit Card,Failed
PMT-POL315-2,POL315,2024-01-31,120.17,Bank Transfer,Failed
PMT-POL315-3,POL315,2024-03-01,120.17,Credit Card,Completed
PMT-POL315-4,POL315,2024-03-31,120.17,Credit Card,Failed
PMT-POL315-5,POL315,2024-04-30,120.17,Check,Failed
PMT-POL315-6,POL315,2024-05-30,120.17,Check,Completed
PMT-POL315-7,POL315,2024-06-29,120.17,Bank Transfer,Completed
PMT-POL315-8,POL315,2024-07-29,120.17,Credit Card,Pending
PMT-POL315-9,POL315,2024-08-28,120.17,Credit Card,Failed
PMT-POL315-10,POL315,2024-09-27,120.17,Check,Pending
PMT-POL315-11,POL315,2024-10-27,120.17,Credit Card,Failed
PMT-POL315-12,POL315,2024-11-26,120.17,Check,Failed
PMT-POL264-1,POL264,2024-01-01,979.95,Check,Completed
PMT-POL264-2,POL264,2024-04-01,979.95,Check,Pending
PMT-POL264-3,POL264,2024-07-01,979.95,Credit Card,Completed
PMT-POL264-4,POL264,2024-09-30,979.95,Credit Card,Pending
PMT-POL214-1,POL214,2024-01-01,65.05,Check,Failed
PMT-POL214-2,POL214,2024-01-31,65.05,Credit Card,Completed
PMT-POL214-3,POL214,2024-03-01,65.05,Bank Transfer,Pending
PMT-POL214-4,POL214,2024-03-31,65.05,Check,Completed
PMT-POL214-5,POL214,2024-04-30,65.05,Credit Card,Pending
PMT-POL214-6,POL214,2024-05-30,65.05,Credit Card,Completed
PMT-POL214-7,POL214,2024-06-29,65.05,Credit Card,Completed
PMT-POL214-8,POL214,2024-07-29,65.05,Credit Card,Completed
PMT-POL214-9,POL214,2024-08-28,65.05,Credit Card,Completed
PMT-POL214-10,POL214,2024-09-27,65.05,Check,Pending
PMT-POL214-11,POL214,2024-10-27,65.05,Bank Transfer,Completed
PMT-POL214-12,POL214,2024-11-26,65.05,Credit Card,Completed
PMT-POL326-1,POL326,2024-01-01,4528.43,Credit Card,Pending
PMT-POL148-1,POL148,2024-01-01,81.86,Bank Transfer,Pending
PMT-POL148-2,POL148,2024-01-31,81.86,Credit Card,Pending
PMT-POL148-3,POL148,2024-03-01,81.86,Check,Failed
PMT-POL148-4,POL148,2024-03-31,81.86,Check,Failed
PMT-POL148-5,POL148,2024-04-30,81.86,Check,Pending
PMT-POL148-6,POL148,2024-05-30,81.86,Bank Transfer,Failed
PMT-POL148-7,POL148,2024-06-29,81.86,Credit Card,Failed
PMT-POL148-8,POL148,2024-07-29,81.86,Check,Completed
PMT-POL148-9,POL148,2024-08-28,81.86,Bank Transfer,Failed
PMT-POL148-10,POL148,2024-09-27,81.86,Check,Failed
PMT-POL148-11,POL148,2024-10-27,81.86,Bank Transfer,Completed
PMT-POL148-12,POL148,2024-11-26,81.86,Bank Transfer,Pending
PMT-POL222-1,POL222,2024-01-01,1591.12,Credit Card,Failed
PMT-POL249-1,POL249,2024-01-01,49.19,Bank Transfer,Failed
PMT-POL249-2,POL249,2024-01-31,49.19,Credit Card,Failed
PMT-POL249-3,POL249,2024-03-01,49.19,Credit Card,Completed
PMT-POL249-4,POL249,2024-03-31,49.19,Bank Transfer,Completed
PMT-POL249-5,POL249,2024-04-30,49.19,Bank Transfer,Pending
PMT-POL249-6,POL249,2024-05-30,49.19,Bank Transfer,Failed
PMT-POL249-7,POL249,2024-06-29,49.19,Bank Transfer,Failed
PMT-POL249-8,POL249,2024-07-29,49.19,Credit Card,Pending
PMT-POL249-9,POL249,2024-08-28,49.19,Check,Pending
PMT-POL249-10,POL249,2024-09-27,49.19,Credit Card,Completed
PMT-POL249-11,POL249,2024-10-27,49.19,Credit Card,Failed
PMT-POL249-12,POL249,2024-11-26,49.19,Bank Transfer,Failed
PMT-POL156-1,POL156,2024-01-01,727.25,Bank Transfer,Completed
PMT-POL156-2,POL156,2024-04-01,727.25,Credit Card,Pending
PMT-POL156-3,POL156,2024-07-01,727.25,Credit Card,Completed
PMT-POL156-4,POL156,2024-09-30,727.25,Credit Card,Completed
PMT-POL331-1,POL331,2024-01-01,219.41,Credit Card,Pending
PMT-POL331-2,POL331,2024-01-31,219.41,Check,Failed
PMT-POL331-3,POL331,2024-03-01,219.41,Bank Transfer,Completed
PMT-POL331-4,POL331,2024-03-31,219.41,Credit Card,Failed
PMT-POL331-5,POL331,2024-04-30,219.41,Credit Card,Completed
PMT-POL331-6,POL331,2024-05-30,219.41,Bank Transfer,Completed
PMT-POL331-7,POL331,2024-06-29,219.41,Bank Transfer,Failed
PMT-POL331-8,POL331,2024-07-29,219.41,Bank Transfer,Completed
PMT-POL331-9,POL331,2024-08-28,219.41,Credit Card,Completed
PMT-POL331-10,POL331,2024-09-27,219.41,Check,Pending
PMT-POL331-11,POL331,2024-10-27,219.41,Credit Card,Completed
PMT-POL331-12,POL331,2024-11-26,219.41,Check,Failed
PMT-POL227-1,POL227,2024-01-01,221.51,Check,Pending
PMT-POL227-2,POL227,2024-01-31,221.51,Check,Failed
PMT-POL227-3,POL227,2024-03-01,221.51,Bank Transfer,Pending
PMT-POL227-4,POL227,2024-03-31,221.51,Check,Completed
PMT-POL227-5,POL227,2024-04-30,221.51,Credit Card,Completed
PMT-POL227-6,POL227,2024-05-30,221.51,Check,Pending
PMT-POL227-7,POL227,2024-06-29,221.51,Check,Completed
PMT-POL227-8,POL227,2024-07-29,221.51,Bank Transfer,Completed
PMT-POL227-9,POL227,2024-08-28,221.51,Credit Card,Pending
PMT-POL227-10,POL227,2024-09-27,221.51,Credit Card,Completed
PMT-POL227-11,POL227,2024-10-27,221.51,Credit Card,Completed
PMT-POL227-12,POL227,2024-11-26,221.51,Credit Card,Pending
PMT-POL352-1,POL352,2024-01-01,253.34,Credit Card,Failed
PMT-POL352-2,POL352,2024-01-31,253.34,Bank Transfer,Failed
PMT-POL352-3,POL352,2024-03-01,253.34,Bank Transfer,Completed
PMT-POL352-4,POL352,2024-03-31,253.34,Credit Card,Failed
PMT-POL352-5,POL352,2024-04-30,253.34,Credit Card,Failed
PMT-POL352-6,POL352,2024-05-30,253.34,Credit Card,Completed
PMT-POL352-7,POL352,2024-06-29,253.34,Bank Transfer,Failed
PMT-POL352-8,POL352,2024-07-29,253.34,Check,Completed
PMT-POL352-9,POL352,2024-08-28,253.34,Check,Pending
PMT-POL352-10,POL352,2024-09-27,253.34,Check,Completed
PMT-POL352-11,POL352,2024-10-27,253.34,Credit Card,Failed
PMT-POL352-12,POL352,2024-11-26,253.34,Check,Pending
PMT-POL272-1,POL272,2024-01-01,283.89,Check,Pending
PMT-POL272-2,POL272,2024-01-31,283.89,Credit Card,Completed
PMT-POL272-3,POL272,2024-03-01,283.89,Credit Card,Pending
PMT-POL272-4,POL272,2024-03-31,283.89,Credit Card,Pending
PMT-POL272-5,POL272,2024-04-30,283.89,Bank Transfer,Completed
PMT-POL272-6,POL272,2024-05-30,283.89,Check,Completed
PMT-POL272-7,POL272,2024-06-29,283.89,Check,Failed
PMT-POL272-8,POL272,2024-07-29,283.89,Check,Failed
PMT-POL272-9,POL272,2024-08-28,283.89,Check,Completed
PMT-POL272-10,POL272,2024-09-27,283.89,Bank Transfer,Failed
PMT-POL272-11,POL272,2024-10-27,283.89,Credit Card,Pending
PMT-POL272-12,POL272,2024-11-26,283.89,Credit Card,Pending
PMT-POL279-1,POL279,2024-01-01,496.64,Check,Failed
PMT-POL279-2,POL279,2024-04-01,496.64,Bank Transfer,Pending
PMT-POL279-3,POL279,2024-07-01,496.64,Check,Failed
PMT-POL279-4,POL279,2024-09-30,496.64,Bank Transfer,Completed
PMT-POL221-1,POL221,2024-01-01,98.99,Credit Card,Pending
PMT-POL221-2,POL221,2024-01-31,98.99,Credit Card,Failed
PMT-POL221-3,POL221,2024-03-01,98.99,Credit Card,Completed
PMT-POL221-4,POL221,2024-03-31,98.99,Check,Completed
PMT-POL221-5,POL221,2024-04-30,98.99,Bank Transfer,Failed
PMT-POL221-6,POL221,2024-05-30,98.99,Credit Card,Pending
PMT-POL221-7,POL221,2024-06-29,98.99,Bank Transfer,Pending
PMT-POL221-8,POL221,2024-07-29,98.99,Check,Completed
PMT-POL221-9,POL221,2024-08-28,98.99,Bank Transfer,Completed
PMT-POL221-10,POL221,2024-09-27,98.99,Credit Card,Failed
PMT-POL221-11,POL221,2024-10-27,98.99,Bank Transfer,Completed
PMT-POL221-12,POL221,2024-11-26,98.99,Check,Pending
PMT-POL303-1,POL303,2024-01-01,895.49,Check,Failed
PMT-POL224-1,POL224,2024-01-01,71.75,Check,Pending
PMT-POL224-2,POL224,2024-01-31,71.75,Bank Transfer,Failed
PMT-POL224-3,POL224,2024-03-01,71.75,Credit Card,Pending
PMT-POL224-4,POL224,2024-03-31,71.75,Bank Transfer,Pending
PMT-POL224-5,POL224,2024-04-30,71.75,Credit Card,Completed
PMT-POL224-6,POL224,2024-05-30,71.75,Bank Transfer,Pending
PMT-POL224-7,POL224,2024-06-29,71.75,Check,Failed
PMT-POL224-8,POL224,2024-07-29,71.75,Check,Failed
PMT-POL224-9,POL224,2024-08-28,71.75,Credit Card,Completed
PMT-POL224-10,POL224,2024-09-27,71.75,Credit Card,Failed
PMT-POL224-11,POL224,2024-10-27,71.75,Check,Completed
PMT-POL224-12,POL224,2024-11-26,71.75,Credit Card,Completed
PMT-POL225-1,POL225,2024-01-01,410.06,Bank Transfer,Completed
PMT-POL225-2,POL225,2024-01-31,410.06,Credit Card,Completed
PMT-POL225-3,POL225,2024-03-01,410.06,Credit Card,Failed
PMT-POL225-4,POL225,2024-03-31,410.06,Bank Transfer,Completed
PMT-POL225-5,POL225,2024-04-30,410.06,Credit Card,Failed
PMT-POL225-6,POL225,2024-05-30,410.06,Bank Transfer,Completed
PMT-POL225-7,POL225,2024-06-29,410.06,Check,Pending
PMT-POL225-8,POL225,2024-07-29,410.06,Credit Card,Completed
PMT-POL225-9,POL225,2024-08-28,410.06,Bank Transfer,Completed
PMT-POL225-10,POL225,2024-09-27,410.06,Check,Completed
PMT-POL225-11,POL225,2024-10-27,410.06,Credit Card,Pending
PMT-POL225-12,POL225,2024-11-26,410.06,Bank Transfer,Pending
PMT-POL175-1,POL175,2024-01-01,405.22,Credit Card,Failed
PMT-POL175-2,POL175,2024-01-31,405.22,Credit Card,Completed
PMT-POL175-3,POL175,2024-03-01,405.22,Bank Transfer,Completed
PMT-POL175-4,POL175,2024-03-31,405.22,Bank Transfer,Pending
PMT-POL175-5,POL175,2024-04-30,405.22,Credit Card,Failed
PMT-POL175-6,POL175,2024-05-30,405.22,Bank Transfer,Pending
PMT-POL175-7,POL175,2024-06-29,405.22,Bank Transfer,Failed
PMT-POL175-8,POL175,2024-07-29,405.22,Bank Transfer,Completed
PMT-POL175-9,POL175,2024-08-28,405.22,Credit Card,Completed
PMT-POL175-10,POL175,2024-09-27,405.22,Bank Transfer,Completed
PMT-POL175-11,POL175,2024-10-27,405.22,Bank Transfer,Pending
PMT-POL175-12,POL175,2024-11-26,405.22,Credit Card,Completed
PMT-POL215-1,POL215,2024-01-01,225.7,Check,Pending
PMT-POL215-2,POL215,2024-01-31,225.7,Credit Card,Pending
PMT-POL215-3,POL215,2024-03-01,225.7,Bank Transfer,Completed
PMT-POL215-4,POL215,2024-03-31,225.7,Check,Failed
PMT-POL215-5,POL215,2024-04-30,225.7,Bank Transfer,Completed
PMT-POL215-6,POL215,2024-05-30,225.7,Bank Transfer,Failed
PMT-POL215-7,POL215,2024-06-29,225.7,Credit Card,Completed
PMT-POL215-8,POL215,2024-07-29,225.7,Credit Card,Completed
PMT-POL215-9,POL215,2024-08-28,225.7,Check,Failed
PMT-POL215-10,POL215,2024-09-27,225.7,Check,Failed
PMT-POL215-11,POL215,2024-10-27,225.7,Credit Card,Failed
PMT-POL215-12,POL215,2024-11-26,225.7,Bank Transfer,Failed
PMT-POL379-1,POL379,2024-01-01,751.36,Check,Completed
PMT-POL379-2,POL379,2024-04-01,751.36,Check,Failed
PMT-POL379-3,POL379,2024-07-01,751.36,Bank Transfer,Pending
PMT-POL379-4,POL379,2024-09-30,751.36,Credit Card,Failed
PMT-POL295-1,POL295,2024-01-01,118.57,Bank Transfer,Completed
PMT-POL295-2,POL295,2024-01-31,118.57,Check,Completed
PMT-POL295-3,POL295,2024-03-01,118.57,Credit Card,Completed
PMT-POL295-4,POL295,2024-03-31,118.57,Credit Card,Pending
PMT-POL295-5,POL295,2024-04-30,118.57,Bank Transfer,Failed
PMT-POL295-6,POL295,2024-05-30,118.57,Check,Failed
PMT-POL295-7,POL295,2024-06-29,118.57,Check,Pending
PMT-POL295-8,POL295,2024-07-29,118.57,Bank Transfer,Pending
PMT-POL295-9,POL295,2024-08-28,118.57,Bank Transfer,Completed
PMT-POL295-10,POL295,2024-09-27,118.57,Bank Transfer,Pending
PMT-POL295-11,POL295,2024-10-27,118.57,Credit Card,Failed
PMT-POL295-12,POL295,2024-11-26,118.57,Check,Failed
PMT-POL385-1,POL385,2024-01-01,1397.78,Credit Card,Completed
PMT-POL312-1,POL312,2024-01-01,270.65,Bank Transfer,Failed
PMT-POL312-2,POL312,2024-01-31,270.65,Credit Card,Pending
PMT-POL312-3,POL312,2024-03-01,270.65,Credit Card,Failed
PMT-POL312-4,POL312,2024-03-31,270.65,Check,Failed
PMT-POL312-5,POL312,2024-04-30,270.65,Check,Failed
PMT-POL312-6,POL312,2024-05-30,270.65,Check,Failed
PMT-POL312-7,POL312,2024-06-29,270.65,Bank Transfer,Completed
PMT-POL312-8,POL312,2024-07-29,270.65,Bank Transfer,Pending
PMT-POL312-9,POL312,2024-08-28,270.65,Credit Card,Pending
PMT-POL312-10,POL312,2024-09-27,270.65,Check,Completed
PMT-POL312-11,POL312,2024-10-27,270.65,Check,Completed
PMT-POL312-12,POL312,2024-11-26,270.65,Credit Card,Completed
PMT-POL185-1,POL185,2024-01-01,161.91,Credit Card,Failed
PMT-POL185-2,POL185,2024-01-31,161.91,Bank Transfer,Completed
PMT-POL185-3,POL185,2024-03-01,161.91,Credit Card,Failed
PMT-POL185-4,POL185,2024-03-31,161.91,Check,Pending
PMT-POL185-5,POL185,2024-04-30,161.91,Credit Card,Failed
PMT-POL185-6,POL185,2024-05-30,161.91,Bank Transfer,Pending
PMT-POL185-7,POL185,2024-06-29,161.91,Credit Card,Pending
PMT-POL185-8,POL185,2024-07-29,161.91,Bank Transfer,Failed
PMT-POL185-9,POL185,2024-08-28,161.91,Check,Failed
PMT-POL185-10,POL185,2024-09-27,161.91,Check,Failed
PMT-POL185-11,POL185,2024-10-27,161.91,Bank Transfer,Completed
PMT-POL185-12,POL185,2024-11-26,161.91,Bank Transfer,Failed
PMT-POL296-1,POL296,2024-01-01,636.05,Check,Failed
PMT-POL296-2,POL296,2024-04-01,636.05,Credit Card,Pending
PMT-POL296-3,POL296,2024-07-01,636.05,Check,Pending
PMT-POL296-4,POL296,2024-09-30,636.05,Bank Transfer,Failed
PMT-POL237-1,POL237,2024-01-01,487.65,Bank Transfer,Pending
PMT-POL237-2,POL237,2024-04-01,487.65,Credit Card,Completed
PMT-POL237-3,POL237,2024-07-01,487.65,Credit Card,Completed
PMT-POL237-4,POL237,2024-09-30,487.65,Bank Transfer,Pending
PMT-POL377-1,POL377,2024-01-01,512.2,Check,Pending
PMT-POL238-1,POL238,2024-01-01,360.69,Bank Transfer,Pending
PMT-POL238-2,POL238,2024-01-31,360.69,Check,Completed
PMT-POL238-3,POL238,2024-03-01,360.69,Check,Failed
PMT-POL238-4,POL238,2024-03-31,360.69,Credit Card,Completed
PMT-POL238-5,POL238,2024-04-30,360.69,Check,Failed
PMT-POL238-6,POL238,2024-05-30,360.69,Credit Card,Completed
PMT-POL238-7,POL238,2024-06-29,360.69,Bank Transfer,Completed
PMT-POL238-8,POL238,2024-07-29,360.69,Credit Card,Completed
PMT-POL238-9,POL238,2024-08-28,360.69,Credit Card,Pending
PMT-POL238-10,POL238,2024-09-27,360.69,Bank Transfer,Completed
PMT-POL238-11,POL238,2024-10-27,360.69,Bank Transfer,Pending
PMT-POL238-12,POL238,2024-11-26,360.69,Check,Failed
PMT-POL358-1,POL358,2024-01-01,4722.53,Bank Transfer,Completed
PMT-POL332-1,POL332,2024-01-01,357.35,Bank Transfer,Completed
PMT-POL332-2,POL332,2024-01-31,357.35,Bank Transfer,Failed
PMT-POL332-3,POL332,2024-03-01,357.35,Credit Card,Completed
PMT-POL332-4,POL332,2024-03-31,357.35,Check,Completed
PMT-POL332-5,POL332,2024-04-30,357.35,Credit Card,Failed
PMT-POL332-6,POL332,2024-05-30,357.35,Credit Card,Completed
PMT-POL332-7,POL332,2024-06-29,357.35,Credit Card,Completed
PMT-POL332-8,POL332,2024-07-29,357.35,Credit Card,Completed
PMT-POL332-9,POL332,2024-08-28,357.35,Credit Card,Failed
PMT-POL332-10,POL332,2024-09-27,357.35,Check,Pending
PMT-POL332-11,POL332,2024-10-27,357.35,Credit Card,Failed
PMT-POL332-12,POL332,2024-11-26,357.35,Check,Failed
PMT-POL369-1,POL369,2024-01-01,103.04,Check,Failed
PMT-POL369-2,POL369,2024-01-31,103.04,Credit Card,Pending
PMT-POL369-3,POL369,2024-03-01,103.04,Check,Failed
PMT-POL369-4,POL369,2024-03-31,103.04,Bank Transfer,Failed
PMT-POL369-5,POL369,2024-04-30,103.04,Credit Card,Pending
PMT-POL369-6,POL369,2024-05-30,103.04,Check,Pending
PMT-POL369-7,POL369,2024-06-29,103.04,Credit Card,Pending
PMT-POL369-8,POL369,2024-07-29,103.04,Check,Failed
PMT-POL369-9,POL369,2024-08-28,103.04,Credit Card,Completed
PMT-POL369-10,POL369,2024-09-27,103.04,Credit Card,Completed
PMT-POL369-11,POL369,2024-10-27,103.04,Bank Transfer,Failed
PMT-POL369-12,POL369,2024-11-26,103.04,Check,Completed
PMT-POL215-1,POL215,2024-01-01,3493.39,Check,Pending
PMT-POL386-1,POL386,2024-01-01,370.62,Credit Card,Completed
PMT-POL386-2,POL386,2024-01-31,370.62,Check,Pending
PMT-POL386-3,POL386,2024-03-01,370.62,Credit Card,Failed
PMT-POL386-4,POL386,2024-03-31,370.62,Bank Transfer,Failed
PMT-POL386-5,POL386,2024-04-30,370.62,Credit Card,Pending
PMT-POL386-6,POL386,2024-05-30,370.62,Credit Card,Pending
PMT-POL386-7,POL386,2024-06-29,370.62,Check,Completed
PMT-POL386-8,POL386,2024-07-29,370.62,Credit Card,Completed
PMT-POL386-9,POL386,2024-08-28,370.62,Credit Card,Completed
PMT-POL386-10,POL386,2024-09-27,370.62,Bank Transfer,Failed
PMT-POL386-11,POL386,2024-10-27,370.62,Credit Card,Completed
PMT-POL386-12,POL386,2024-11-26,370.62,Bank Transfer,Pending
PMT-POL261-1,POL261,2024-01-01,3308.46,Check,Pending
PMT-POL333-1,POL333,2024-01-01,128.75,Check,Pending
PMT-POL333-2,POL333,2024-01-31,128.75,Bank Transfer,Failed
PMT-POL333-3,POL333,2024-03-01,128.75,Bank Transfer,Pending
PMT-POL333-4,POL333,2024-03-31,128.75,Credit Card,Failed
PMT-POL333-5,POL333,2024-04-30,128.75,Check,Pending
PMT-POL333-6,POL333,2024-05-30,128.75,Credit Card,Completed
PMT-POL333-7,POL333,2024-06-29,128.75,Bank Transfer,Pending
PMT-POL333-8,POL333,2024-07-29,128.75,Bank Transfer,Completed
PMT-POL333-9,POL333,2024-08-28,128.75,Check,Completed
PMT-POL333-10,POL333,2024-09-27,128.75,Bank Transfer,Completed
PMT-POL333-11,POL333,2024-10-27,128.75,Bank Transfer,Completed
PMT-POL333-12,POL333,2024-11-26,128.75,Check,Pending
